frame,value
331,0.994610
332,0.994356
333,0.994606
334,0.994545
335,0.994610
336,0.994348
337,0.994540
338,0.994419
339,0.994458
340,0.994316
341,0.994447
342,0.994194
343,0.994268
344,0.994065
345,0.994220
346,0.994160
347,0.994194
348,0.993946
349,0.993791
350,0.995288
351,0.995100
352,0.994894
353,0.994912
354,0.994850
355,0.994817
356,0.994604
357,0.994672
358,0.994585
359,0.994611
360,0.994406
361,0.994506
362,0.994430
363,0.994477
364,0.994363
365,0.994444
366,0.994415
367,0.994373
368,0.994210
369,0.994342
370,0.994283
371,0.994317
372,0.994162
373,0.994215
374,0.993986
375,0.995199
376,0.994816
377,0.994905
378,0.994810
379,0.994815
380,0.994553
381,0.994742
382,0.994614
383,0.994698
384,0.994424
385,0.994577
386,0.994443
387,0.994414
388,0.994208
389,0.994372
390,0.994287
391,0.994318
392,0.994026
393,0.994274
394,0.994206
395,0.994324
396,0.994022
397,0.994248
398,0.994003
399,0.993977
400,0.995109
401,0.994952
402,0.994728
403,0.994719
404,0.994560
405,0.994555
406,0.994450
407,0.994517
408,0.994197
409,0.994272
410,0.994234
411,0.994271
412,0.994095
413,0.994177
414,0.994065
415,0.994109
416,0.993913
417,0.994035
418,0.993951
419,0.993946
420,0.993809
421,0.993944
422,0.993894
423,0.993888
424,0.993684
425,0.995162
426,0.994729
427,0.994727
428,0.994313
429,0.994516
430,0.994413
431,0.994443
432,0.994165
433,0.994364
434,0.994288
435,0.994337
436,0.994113
437,0.994274
438,0.994133
439,0.994148
440,0.993715
441,0.993992
442,0.993920
443,0.994010
444,0.993822
445,0.994015
446,0.993876
447,0.993903
448,0.993524
449,0.993648
450,0.995128
451,0.994831
452,0.994411
453,0.994572
454,0.994451
455,0.994493
456,0.994327
457,0.994415
458,0.994372
459,0.994430
460,0.994124
461,0.994384
462,0.994288
463,0.994271
464,0.994083
465,0.994184
466,0.994112
467,0.994114
468,0.993872
469,0.994093
470,0.994083
471,0.994112
472,0.993937
473,0.994090
474,0.994012
475,0.995109
476,0.994422
477,0.994264
478,0.994117
479,0.994226
480,0.993998
481,0.994228
482,0.994068
483,0.994149
484,0.993877
485,0.994083
486,0.993979
487,0.994063
488,0.993742
489,0.993855
490,0.993775
491,0.993902
492,0.993731
493,0.993847
494,0.993756
495,0.993927
496,0.993661
497,0.993773
498,0.993787
499,0.993747
500,0.996819
501,0.996279
502,0.996286
503,0.996291
504,0.996452
505,0.996211
506,0.996199
507,0.996117
508,0.996090
509,0.995938
510,0.995908
511,0.995851
512,0.995760
513,0.995650
514,0.995553
515,0.995530
516,0.995478
517,0.995467
518,0.995403
519,0.995439
520,0.995267
521,0.995292
522,0.995200
523,0.995149
524,0.994972
525,0.995261
526,0.994369
527,0.994359
528,0.993835
529,0.994312
530,0.994185
531,0.994224
532,0.993704
533,0.994186
534,0.994005
535,0.994093
536,0.993527
537,0.993925
538,0.993770
539,0.993826
540,0.993465
541,0.993888
542,0.993759
543,0.993785
544,0.993331
545,0.993779
546,0.993628
547,0.993702
548,0.993433
549,0.993568
550,0.995219
551,0.994887
552,0.994531
553,0.994684
554,0.994591
555,0.994591
556,0.994270
557,0.994445
558,0.994372
559,0.994369
560,0.994056
561,0.994241
562,0.994295
563,0.994341
564,0.994041
565,0.994167
566,0.994187
567,0.993753
568,0.993558
569,0.993863
570,0.993835
571,0.993914
572,0.993718
573,0.993830
574,0.993724
575,0.995190
576,0.994348
577,0.994501
578,0.994350
579,0.994439
580,0.993936
581,0.994298
582,0.994209
583,0.994265
584,0.993916
585,0.994208
586,0.993997
587,0.994220
588,0.994090
589,0.994193
590,0.993947
591,0.994158
592,0.994026
593,0.994092
594,0.993762
595,0.994060
596,0.994017
597,0.994050
598,0.993736
599,0.993711
600,0.995275
601,0.995032
602,0.994701
603,0.994842
604,0.994723
605,0.994738
606,0.994431
607,0.994596
608,0.994563
609,0.994615
610,0.994358
611,0.994480
612,0.994330
613,0.994304
614,0.994129
615,0.994273
616,0.994210
617,0.994212
618,0.993974
619,0.994160
620,0.994115
621,0.994138
622,0.993819
623,0.994088
624,0.993986
625,0.995192
626,0.994446
627,0.994589
628,0.994398
629,0.994470
630,0.994136
631,0.994376
632,0.994277
633,0.994416
634,0.994102
635,0.994263
636,0.994186
637,0.994302
638,0.993999
639,0.994232
640,0.994043
641,0.994193
642,0.993852
643,0.994105
644,0.994017
645,0.994110
646,0.993794
647,0.994010
648,0.993908
649,0.993918
650,0.995032
651,0.994817
652,0.994636
653,0.994722
654,0.994359
655,0.994487
656,0.994459
657,0.994443
658,0.994318
659,0.994427
660,0.994329
661,0.994365
662,0.994197
663,0.994257
664,0.994040
665,0.994087
666,0.993896
667,0.994040
668,0.993968
669,0.994043
670,0.993778
671,0.993899
672,0.993779
673,0.993775
674,0.993588
675,0.995161
676,0.994739
677,0.994773
678,0.994412
679,0.994586
680,0.994460
681,0.994468
682,0.994146
683,0.994356
684,0.994006
685,0.994187
686,0.993865
687,0.994168
688,0.994017
689,0.994101
690,0.993826
691,0.994155
692,0.994002
693,0.994082
694,0.993751
695,0.994104
696,0.993784
697,0.993892
698,0.993677
699,0.993854
700,0.995130
701,0.994989
702,0.994499
703,0.994694
704,0.994573
705,0.994594
706,0.994413
707,0.994493
708,0.994410
709,0.994294
710,0.994084
711,0.994295
712,0.994213
713,0.994260
714,0.994069
715,0.994200
716,0.994188
717,0.994234
718,0.994001
719,0.994189
720,0.994099
721,0.993920
722,0.993855
723,0.993948
724,0.993929
725,0.995173
726,0.994604
727,0.994728
728,0.994606
729,0.994631
730,0.994372
731,0.994591
732,0.994474
733,0.994477
734,0.994241
735,0.994461
736,0.994390
737,0.994409
738,0.994189
739,0.994384
740,0.994297
741,0.994359
742,0.994161
743,0.994361
744,0.994260
745,0.994310
746,0.994051
747,0.994170
748,0.994202
749,0.994143
750,0.996881
751,0.996331
752,0.996302
753,0.996002
754,0.996094
755,0.995928
756,0.995856
757,0.995563
758,0.995524
759,0.995472
760,0.995393
761,0.995337
762,0.995340
763,0.995339
764,0.995242
765,0.995279
766,0.995205
767,0.995128
768,0.995096
769,0.995125
770,0.995019
771,0.995017
772,0.994953
773,0.994868
774,0.994735
775,0.995352
776,0.994487
777,0.994707
778,0.994483
779,0.994598
780,0.993967
781,0.994285
782,0.994122
783,0.994485
784,0.993872
785,0.994066
786,0.994079
787,0.994300
788,0.993787
789,0.994028
790,0.994078
791,0.994235
792,0.993406
793,0.993775
794,0.993777
795,0.993919
796,0.993594
797,0.993796
798,0.993645
799,0.993303
800,0.995231
801,0.994998
802,0.994648
803,0.994677
804,0.994590
805,0.994612
806,0.994514
807,0.994566
808,0.994271
809,0.994397
810,0.994394
811,0.994418
812,0.994239
813,0.994299
814,0.994280
815,0.994249
816,0.994188
817,0.994279
818,0.994264
819,0.994288
820,0.994037
821,0.994238
822,0.994152
823,0.994108
824,0.993870
825,0.995275
826,0.994857
827,0.994765
828,0.994219
829,0.994550
830,0.994423
831,0.994506
832,0.994177
833,0.994477
834,0.994307
835,0.994369
836,0.994076
837,0.994242
838,0.994131
839,0.994205
840,0.994000
841,0.994169
842,0.993984
843,0.994041
844,0.993793
845,0.994061
846,0.993978
847,0.994008
848,0.993659
849,0.993586
850,0.995030
851,0.994656
852,0.994352
853,0.994434
854,0.994395
855,0.994363
856,0.994098
857,0.994256
858,0.994277
859,0.994253
860,0.993840
861,0.994105
862,0.994104
863,0.993906
864,0.993769
865,0.994033
866,0.994038
867,0.993979
868,0.993766
869,0.994004
870,0.993998
871,0.993997
872,0.993641
873,0.993836
874,0.993834
875,0.995098
876,0.994265
877,0.994412
878,0.994319
879,0.994433
880,0.994047
881,0.994348
882,0.994141
883,0.994235
884,0.993802
885,0.994220
886,0.994042
887,0.994124
888,0.993873
889,0.994009
890,0.994042
891,0.994103
892,0.993799
893,0.994058
894,0.993982
895,0.993983
896,0.993723
897,0.993866
898,0.993756
899,0.993598
900,0.995284
901,0.995129
902,0.995024
903,0.995022
904,0.994903
905,0.994889
906,0.994778
907,0.994771
908,0.994717
909,0.994724
910,0.994522
911,0.994524
912,0.994327
913,0.994497
914,0.994472
915,0.994438
916,0.994121
917,0.994310
918,0.994292
919,0.994344
920,0.993757
921,0.993934
922,0.994042
923,0.993969
924,0.993681
925,0.995215
926,0.994691
927,0.994130
928,0.993921
929,0.994156
930,0.994108
931,0.994127
932,0.993881
933,0.994104
934,0.993995
935,0.994075
936,0.993815
937,0.994061
938,0.993977
939,0.994061
940,0.993645
941,0.993956
942,0.993869
943,0.993925
944,0.993712
945,0.994001
946,0.993849
947,0.993865
948,0.993634
949,0.993786
950,0.995307
951,0.994959
952,0.994643
953,0.994645
954,0.994619
955,0.994613
956,0.994433
957,0.994571
958,0.994538
959,0.994486
960,0.994381
961,0.994469
962,0.994420
963,0.994454
964,0.994206
965,0.994325
966,0.994235
967,0.994221
968,0.994129
969,0.994260
970,0.994246
971,0.994333
972,0.994025
973,0.994120
974,0.994045
975,0.995291
976,0.994690
977,0.994643
978,0.994509
979,0.994579
980,0.994357
981,0.994525
982,0.994418
983,0.994534
984,0.994209
985,0.994407
986,0.994236
987,0.994383
988,0.994086
989,0.994275
990,0.994168
991,0.994246
992,0.994006
993,0.994183
994,0.994130
995,0.994189
996,0.993984
997,0.994071
998,0.994082
999,0.994083
1000,0.996865
1001,0.996243
1002,0.996273
1003,0.996199
1004,0.996406
1005,0.995820
1006,0.995858
1007,0.995874
1008,0.996025
1009,0.995820
1010,0.995786
1011,0.995705
1012,0.995548
1013,0.995585
1014,0.995479
1015,0.995461
1016,0.995381
1017,0.995369
1018,0.995373
1019,0.995312
1020,0.995125
1021,0.995196
1022,0.995177
1023,0.995107
1024,0.994682
1025,0.995630
1026,0.994985
1027,0.994953
1028,0.994749
1029,0.994918
1030,0.994764
1031,0.994834
1032,0.994463
1033,0.994786
1034,0.994718
1035,0.994734
1036,0.994463
1037,0.994729
1038,0.994474
1039,0.994528
1040,0.994406
1041,0.994598
1042,0.994523
1043,0.994510
1044,0.994327
1045,0.994509
1046,0.994370
1047,0.994383
1048,0.993865
1049,0.993925
1050,0.995432
1051,0.995146
1052,0.994763
1053,0.994805
1054,0.994685
1055,0.994702
1056,0.994442
1057,0.994550
1058,0.994543
1059,0.994538
1060,0.994461
1061,0.994517
1062,0.994354
1063,0.994376
1064,0.994189
1065,0.994302
1066,0.994273
1067,0.994280
1068,0.994009
1069,0.994176
1070,0.994182
1071,0.994191
1072,0.994059
1073,0.994101
1074,0.994179
1075,0.995351
1076,0.994851
1077,0.994889
1078,0.994720
1079,0.994688
1080,0.994375
1081,0.994582
1082,0.994542
1083,0.994633
1084,0.994464
1085,0.994594
1086,0.994530
1087,0.994492
1088,0.994091
1089,0.994332
1090,0.994331
1091,0.994308
1092,0.993996
1093,0.994272
1094,0.994267
1095,0.994345
1096,0.994152
1097,0.994282
1098,0.994245
1099,0.994035
1100,0.995072
1101,0.994835
1102,0.994657
1103,0.994673
1104,0.994391
1105,0.994539
1106,0.994462
1107,0.994321
1108,0.994262
1109,0.994390
1110,0.994360
1111,0.994319
1112,0.994011
1113,0.994231
1114,0.994268
1115,0.994247
1116,0.994087
1117,0.994169
1118,0.994223
1119,0.994209
1120,0.994105
1121,0.994188
1122,0.994206
1123,0.993897
1124,0.993686
1125,0.995370
1126,0.994811
1127,0.994702
1128,0.994332
1129,0.994564
1130,0.994476
1131,0.994497
1132,0.994354
1133,0.994516
1134,0.994408
1135,0.994433
1136,0.993924
1137,0.994320
1138,0.994251
1139,0.994270
1140,0.993980
1141,0.994311
1142,0.994213
1143,0.994262
1144,0.994086
1145,0.994292
1146,0.994265
1147,0.994231
1148,0.993975
1149,0.994135
1150,0.995318
1151,0.995093
1152,0.994647
1153,0.994693
1154,0.994638
1155,0.994651
1156,0.994606
1157,0.994608
1158,0.994534
1159,0.994583
1160,0.994472
1161,0.994507
1162,0.994356
1163,0.994470
1164,0.994448
1165,0.994476
1166,0.994247
1167,0.994400
1168,0.994390
1169,0.994396
1170,0.994221
1171,0.994335
1172,0.994303
1173,0.994248
1174,0.994181
1175,0.995373
1176,0.994709
1177,0.994723
1178,0.994515
1179,0.994689
1180,0.994604
1181,0.994622
1182,0.994365
1183,0.994530
1184,0.994345
1185,0.994334
1186,0.994191
1187,0.994393
1188,0.994328
1189,0.994380
1190,0.994154
1191,0.994345
1192,0.994254
1193,0.994327
1194,0.994119
1195,0.994321
1196,0.994251
1197,0.993915
1198,0.993609
1199,0.993756
1200,0.995345
1201,0.995179
1202,0.994868
1203,0.994983
1204,0.994857
1205,0.994806
1206,0.994636
1207,0.994750
1208,0.994631
1209,0.994471
1210,0.994305
1211,0.994395
1212,0.994324
1213,0.994420
1214,0.994375
1215,0.994347
1216,0.994153
1217,0.994337
1218,0.994329
1219,0.994301
1220,0.994098
1221,0.994232
1222,0.994197
1223,0.994085
1224,0.993995
1225,0.995452
1226,0.995161
1227,0.995119
1228,0.994800
1229,0.994986
1230,0.994920
1231,0.994905
1232,0.994613
1233,0.994738
1234,0.994662
1235,0.994668
1236,0.994571
1237,0.994697
1238,0.994652
1239,0.994704
1240,0.994448
1241,0.994599
1242,0.994408
1243,0.994400
1244,0.994104
1245,0.994351
1246,0.994281
1247,0.994317
1248,0.994177
1249,0.994170
1250,0.996933
1251,0.996525
1252,0.996576
1253,0.996412
1254,0.996587
1255,0.996192
1256,0.996179
1257,0.995931
1258,0.995829
1259,0.995735
1260,0.995741
1261,0.995730
1262,0.995676
1263,0.995580
1264,0.995607
1265,0.995556
1266,0.995457
1267,0.995454
1268,0.995388
1269,0.995305
1270,0.995193
1271,0.995302
1272,0.995335
1273,0.995246
1274,0.994885
1275,0.995770
1276,0.995317
1277,0.995243
1278,0.994835
1279,0.995067
1280,0.994958
1281,0.994943
1282,0.994602
1283,0.994884
1284,0.994836
1285,0.994835
1286,0.994589
1287,0.994864
1288,0.994748
1289,0.994745
1290,0.994515
1291,0.994737
1292,0.994550
1293,0.994738
1294,0.994490
1295,0.994584
1296,0.994407
1297,0.994497
1298,0.994387
1299,0.994342
1300,0.995395
1301,0.995157
1302,0.995023
1303,0.995043
1304,0.994722
1305,0.994732
1306,0.994711
1307,0.994723
1308,0.994488
1309,0.994591
1310,0.994519
1311,0.994509
1312,0.994317
1313,0.994439
1314,0.994402
1315,0.994380
1316,0.994298
1317,0.994382
1318,0.994349
1319,0.994332
1320,0.994187
1321,0.994344
1322,0.994310
1323,0.994268
1324,0.994116
1325,0.995401
1326,0.995072
1327,0.995021
1328,0.994651
1329,0.994808
1330,0.994721
1331,0.994771
1332,0.994275
1333,0.994593
1334,0.994515
1335,0.994556
1336,0.994344
1337,0.994530
1338,0.994465
1339,0.994449
1340,0.994307
1341,0.994474
1342,0.994382
1343,0.994431
1344,0.994179
1345,0.994410
1346,0.994327
1347,0.994249
1348,0.993940
1349,0.993981
1350,0.995510
1351,0.995250
1352,0.995026
1353,0.995115
1354,0.995053
1355,0.995104
1356,0.994871
1357,0.994989
1358,0.994913
1359,0.994920
1360,0.994773
1361,0.994877
1362,0.994801
1363,0.994785
1364,0.994690
1365,0.994775
1366,0.994765
1367,0.994780
1368,0.994587
1369,0.994718
1370,0.994689
1371,0.994725
1372,0.994551
1373,0.994665
1374,0.994584
1375,0.995004
1376,0.994494
1377,0.994442
1378,0.994369
1379,0.994389
1380,0.994089
1381,0.994437
1382,0.994341
1383,0.994397
1384,0.994108
1385,0.994353
1386,0.994305
1387,0.994349
1388,0.994158
1389,0.994339
1390,0.994301
1391,0.994490
1392,0.994042
1393,0.994146
1394,0.994089
1395,0.994233
1396,0.994189
1397,0.994003
1398,0.993757
1399,0.993790
1400,0.995653
1401,0.995475
1402,0.995232
1403,0.995239
1404,0.995038
1405,0.995025
1406,0.994933
1407,0.994854
1408,0.994606
1409,0.994690
1410,0.994654
1411,0.994625
1412,0.994520
1413,0.994612
1414,0.994604
1415,0.994611
1416,0.994424
1417,0.994563
1418,0.994531
1419,0.994521
1420,0.994371
1421,0.994451
1422,0.994206
1423,0.994185
1424,0.994127
1425,0.995486
1426,0.995113
1427,0.995051
1428,0.994758
1429,0.994864
1430,0.994706
1431,0.994713
1432,0.994231
1433,0.994500
1434,0.994398
1435,0.994436
1436,0.994129
1437,0.994392
1438,0.994254
1439,0.994222
1440,0.993950
1441,0.994187
1442,0.994113
1443,0.994118
1444,0.993955
1445,0.994182
1446,0.994101
1447,0.994095
1448,0.993784
1449,0.993959
average,0.994525
