1_35:8957,9102,8777,8237,7613,7926,7573,7120,6578,6628,6172,6558,6006,5454,5116,4784,4648,4851,5302,4708,5466,6339,6769,7872,8488,9094,10093,10802,10243,10361,10348,9553,9929,8613,8513,7997,7949,8329,8858,8371,8021,8038,8548,7228,6775,6026,6014,6091,7261,7444,7586,6851,6593,6430,6871,5258,6868,7525,7439
1_36:8898,8285,8825,8931,8663,9068,8530,7666,6871,6845,6603,6686,6481,5485,4695,4858,4875,5586,6132,5374,4922,5065,4958,5232,5026,5605,5485,6432,7036,7913,8304,8250,9532,8470,8680,9041,9230,9608,8977,8994,8879,9141,9328,8414,8222,8003,7401,7180,6443,6211,6459,6522,6393,6805,7049,5515,6109,6584,6175
1_37:9110,8875,9129,9091,8451,8609,8625,8953,8717,8528,8262,8077,8093,7427,7769,7422,7784,8213,8754,7862,8141,8535,8648,8936,8694,8746,8974,9368,9070,9029,8897,8600,9880,8879,9099,9079,8902,9394,9071,8774,8816,8751,8885,8679,8566,8685,8662,8793,8740,8219,8822,8112,8163,8333,8574,6483,7416,7611,6987
1_38:9768,9459,8938,9225,8641,8651,8356,8211,7829,8223,8058,8221,8783,8227,8326,8150,8175,8341,8597,7720,8132,7415,7643,7991,7474,7223,7495,8214,8247,7660,7785,7782,8294,7703,8117,7822,7731,7887,7160,7172,6946,7416,7990,8655,8480,8609,8315,6952,6475,6169,5999,5272,4800,4777,4880,3763,4912,4883,4543
1_39:8220,8178,7888,7984,7398,7622,8005,7662,7909,7574,7678,8025,8228,7906,7970,7704,7717,7856,8230,7384,7890,7881,7644,8061,8118,7503,7322,7264,7677,6978,6705,5777,7369,6898,6540,6244,7083,7596,7268,7474,7646,8235,7654,7523,7010,7083,7084,6768,7038,7162,7671,7078,7712,7911,8281,6085,7883,7947,6913
1_40:8074,8160,7767,8278,8104,8582,9009,8811,8759,8333,8268,7987,9314,8657,9324,8638,8809,8812,9270,8534,8753,8402,8227,8999,8238,8110,8274,8983,9200,9136,9074,8248,9396,8940,8929,8374,8634,9111,8350,8415,8382,8669,8685,8999,8409,8694,8459,9171,8804,8374,8956,8245,8742,8694,9130,7641,9066,9797,9614
1_41:9585,9346,9361,9464,8979,9064,9489,9310,9319,9373,9618,9399,9722,9264,10061,9838,9347,9852,10174,9978,10084,9980,9954,10508,10000,9578,9340,10161,9696,9774,9421,9325,10155,9843,9797,9257,9595,10253,9440,9622,9197,8888,8810,8735,8393,8715,8819,9058,9020,9067,9588,9262,9384,8996,8798,8163,8890,9000,8707
1_42:9207,8858,8767,8793,8246,8724,8757,8615,8303,8322,8888,8117,8636,8210,8761,8707,8004,8431,8313,8438,7919,8132,8411,8800,8515,8512,8432,9317,8734,9111,9392,9309,9792,9281,9186,9053,8878,9565,9289,9486,8984,8792,9122,8597,7894,8045,7993,7590,7759,7434,7841,7690,7863,8280,8014,7160,8477,8029,8537
1_43:8307,7914,7921,7841,7805,7682,8717,8349,7966,7979,8090,7992,8072,7969,8190,8374,8339,8812,8757,8639,8421,8489,8434,8717,8265,8445,8529,8647,8240,8418,9032,8865,9198,8887,8836,9158,9470,9894,9123,9204,9508,9255,9238,9137,8992,9282,8797,9111,9017,8955,9091,8845,9598,9166,8955,7499,8455,7946,8643
1_44:9189,9065,9291,9142,8825,9381,9827,9297,8713,8841,9001,8763,8888,8609,8787,8962,8794,8988,9098,8766,8674,8920,8940,9237,9107,8915,8627,9361,8754,8721,8943,8554,9132,8626,9247,9005,9052,9766,8929,9142,9479,9263,9499,9403,9363,9875,9553,9929,9922,9820,10099,9756,9675,9524,9182,7837,8727,8633,8612
1_45:8602,8636,8602,8197,7884,8933,8848,8694,8912,9260,9048,9029,8759,8545,8873,8615,8071,8153,8546,7764,7758,8243,8416,8199,7977,8272,8033,8749,8308,8272,8731,8231,8852,7754,7751,7758,7835,8497,8177,7965,7965,8173,8237,7905,7795,7798,7884,8166,8347,8494,8557,8428,8313,8463,8426,7083,8561,8599,8580
1_46:6953,7018,7541,7346,7648,8120,8302,8204,8455,8914,8888,9100,9055,8659,8797,8694,8756,8931,8950,7827,8094,7593,7171,6787,7035,7222,6737,7178,6942,7247,7386,7326,8191,7968,7641,7527,7365,8115,7941,7934,7980,8123,8203,8057,7817,8025,7644,7927,7517,7241,7800,7851,7667,7363,7656,6400,7620,7997,7833
1_47:5904,6164,6727,7000,7166,7121,7746,7583,7570,7278,7346,8114,7275,7010,6981,6881,7093,7232,7503,6291,6641,7090,7270,7653,8229,8356,7748,8658,8104,7832,7501,6530,7185,6528,6143,5931,5922,6488,6318,5778,6068,6134,6821,6430,6739,7084,7066,7829,7963,7771,7965,8069,7624,7337,6650,6228,6745,6744,6772
