177.00134911973217,99.72666956501291
177.5454304331777,99.58331318614394
178.5046807429728,99.51803754301253
179.25693682170393,99.52513538875472
180.49309701982168,99.48610953823272
181.41236265335223,99.40482695069923
182.30258498743885,99.47349384817032
183.56025739483235,99.69717797702675
184.36928991199008,100.04811402671487
185.44816181146598,101.2124864609005
186.11342262264145,102.40627888534945
186.7849942084959,103.85462258738248
187.47150464297746,106.42363443765458
187.67407049259924,108.61659904569431
187.6359182253844,110.94931508144963
187.24596743419568,114.73655136803967
186.93674830451954,116.7412060815283
186.25953785958518,118.88659024163528
185.93132130924351,119.81206629244592
185.6602399287651,120.87060435424081
185.5717279995841,122.01227905511638
185.7388096058981,122.61635863855042
186.07476135776955,122.80360642324581
186.25479899739597,122.82185902077927
186.45360299423697,122.74850716441536
187.0831043850746,122.67302193814676
187.71688984465823,122.61323251349765
188.8565940169381,122.72421697747697
189.79638088129377,122.75649403616697
191.06186532566218,122.68036156319766
193.89811211545478,122.74457871183705
196.79724885244474,122.86610878179813
202.05075127591172,123.49571715388285
205.810662755652,123.9792488375097
209.5959968362278,124.32059644159028
214.63321478588063,124.51612579950944
217.56592651018778,124.51178890577359
221.41583669304984,124.54155406810077
223.7793709834918,124.5558258722154
225.89747497268226,124.6241329189023
228.94417810375273,124.81000160747743
230.96208408285418,124.80639356825344
233.62549793917285,124.78365869100625
235.1923872827595,124.6512917876635
236.52185336112186,124.55700703473681
238.51410741973388,124.21192935239591
239.82137337908964,124.15923539611522
241.92429505407222,123.96032323114503
243.39249548105292,123.99144589704771
245.54956538216072,123.88550717534879
250.13018491103458,123.93634194385945
252.84171555351497,124.1510873942504
254.97767501660206,124.43499184874446
258.0637965612019,124.58891217145322
259.7904053409244,124.617816272294
261.9354020168938,124.79332419548383
263.131480797797,124.57881398288515
264.2205633917133,124.22278746439875
264.8865603855022,123.59209483024839
265.32242028593686,122.94058126259307
265.7860008172753,122.25923330263585
265.8987328125565,121.78834582386307
266.0567933313296,121.04624458908458
265.96721725574304,120.79856571427855
265.91581002189446,120.55330010888585
265.92205152961435,120.38577682274033
265.9028554346874,120.27880502450417
265.94515149940736,120.10133502006457
265.9529871252553,120.1054255029874
265.97729689371386,120.01543896507741
265.98976187587994,119.99771278770162
266.0134908496267,119.97879933239668
266.05655835560816,119.89637796271207
266.0273566035939,119.75876716204189
266.022422593011,119.70941745653414
265.94430453199516,119.62578849389959
265.90341187582817,119.57017077575898
265.88383094291197,119.54713938557626
265.8360381342458,119.61325581780137
265.823743807559,119.59316854953383
265.75805282296744,119.58995853159962
265.7092814654126,119.5918064334189
265.68593728209964,119.63168180880751
265.68303966665303,119.65439568629206
265.6779347238522,119.64367409993315
265.6709754850805,119.60038635218373
265.7165289254466,119.51511829790117
265.8569337108015,119.27016992892638
266.0305638076178,118.94059376492024
266.3514686044405,118.36905897556163
267.1915426829129,117.30742541531347
267.9802639126906,116.70608578905055
268.8340615192438,115.74220295457809
269.50564813859404,114.2549617877129
269.72833124698514,113.11579032901643
269.7600521775412,111.43139364361122
269.73945287746136,110.30800054797635
269.7510926525793,109.33846203547711
269.58254050652215,107.96980693949997
269.42571309147297,107.13038360294274
269.02699603897133,105.99697810306952
268.7313686967891,105.18771125614877
268.328621521036,104.4724000782874
267.3822223140597,103.72983536436932
266.7870890715422,103.22904713297902
265.9573854816062,102.9084867972368
265.3372240508829,102.77615240374854
264.6264685074332,102.64566451486468
263.09985605023894,102.54391235177162
261.83126886620477,102.39088036683538
259.27151273314564,101.90614713078075
257.15050355463677,101.54906548559096
254.7526882219607,101.11946140679424
250.58897330817229,100.6328103169042
247.3997895764267,100.42210298963069
242.39236710183425,99.97478163218028
238.93099204546775,99.75461881787982
235.34180769928093,99.55958185249862
230.22582254278564,98.685016587546
226.8018795552539,98.35512773222423
221.68581085778789,97.99296717525326
218.09614368316107,97.88585332473687
214.77948948929736,97.53840092358845
210.06495591186624,97.13588953715677
207.1589833155183,96.94308829417326
202.89359860223658,96.93375143696916
199.85296281959788,96.79263715757543
196.82696583326126,96.748194630063
192.52530379383742,96.51391967361407
189.71243913887892,96.43037573442129
185.83554379293307,96.25437677918175
183.24568392737763,96.08798077982051
180.7828676895541,95.93019136490908
176.8453455196843,95.84317732888897
174.2312533657502,95.85351731991322
171.95304672241542,95.76262123499474
168.7067456131973,95.75520336487928
166.86432452558557,95.6609125373853
164.4152499820198,95.64753757993051
162.9592868958592,95.63351947052105
161.05984105593424,95.62207867514266
159.94002012056248,95.6564145807155
158.89081125535407,95.59045101939981
157.1745851402659,95.53184270581478
156.16511172836564,95.53588185413705
154.7558069124466,95.57281304726084
153.9731429343811,95.69996718352276
153.4177944908181,95.77401133395588
152.41424568030078,95.99435850917257
151.52891448142563,96.18960716658813
149.59173073174824,96.22391733220964
147.641309509844,96.09867018892696
145.07353232752783,96.17910358516987
140.8297677687567,96.25488014002269
137.46780063287383,96.22274897208638
