Timestamp, yaw, pitch, roll
0.0,-0.013299510669,-0.00867890609772,-0.210316309374
0.019,-0.0119102009713,-0.00387560778615,-0.220528762956
0.0332,-0.0124089593056,-0.00379327693687,-0.220447494513
0.0491,-0.0124487299379,-0.00443062533984,-0.219497646622
0.066,-0.0123744335945,-0.00462892972065,-0.218973724392
0.0824,-0.012408179738,-0.00483974272162,-0.218671430227
0.1001,-0.0122184916127,-0.00567486066886,-0.217076184077
0.1158,-0.0120972479162,-0.00627689643961,-0.216007347153
0.1326,-0.0116924035685,-0.00696025023218,-0.215138176056
0.1492,-0.0110914937033,-0.00751044557249,-0.214514678411
0.1661,-0.0103940210864,-0.0079492452232,-0.214292920346
0.183,-0.0093820243554,-0.00845275686462,-0.213952351556
0.1994,-0.00830816299854,-0.00901044584505,-0.213854471803
0.216,-0.00741201650177,-0.00934280730464,-0.213836514252
0.233,-0.00664000795491,-0.00996538835525,-0.213998744428
0.2497,-0.00620129199261,-0.0102279831787,-0.214321362688
0.2662,-0.00584805986357,-0.0105088272434,-0.214725072076
0.2839,-0.00576966257207,-0.0111167492865,-0.215649687342
0.3004,-0.00615550187582,-0.0116529367414,-0.21655184421
0.3163,-0.00704635170244,-0.0122307358582,-0.217249749499
0.3331,-0.00855070420238,-0.0129502513699,-0.217882473677
0.3497,-0.0101673986385,-0.0130886986858,-0.218334876746
0.3669,-0.0123964282861,-0.0135561457443,-0.218096898758
0.3841,-0.0153221118529,-0.0135539469003,-0.217576897557
0.3999,-0.0183913512251,-0.0131971646177,-0.216878862591
0.4196,-0.0231557984377,-0.0127321754998,-0.215951313739
0.4346,-0.0270040916186,-0.0128496294278,-0.214703009818
0.4513,-0.0315218870333,-0.0127629128851,-0.21385731362
0.4677,-0.0357674271179,-0.0120487709237,-0.212281037327
0.4875,-0.0404387254929,-0.0120555556764,-0.210614230384
0.5014,-0.0450936335391,-0.0122903759147,-0.209343366108
0.517,-0.0501623673638,-0.0119882769187,-0.208165311211
0.5395,-0.055918802005,-0.0120244130312,-0.207342121408
0.553,-0.0619692530937,-0.0115767687437,-0.206955355091
0.5671,-0.0682811314887,-0.0114686870386,-0.206299914089
0.5836,-0.0740996193156,-0.0110972021928,-0.206320473641
0.6004,-0.0807060314243,-0.0114933281326,-0.206296475777
0.617,-0.0882004539914,-0.0115896487438,-0.206401854224
0.6339,-0.0955375695732,-0.0123105730966,-0.206057468417
0.6508,-0.103564661492,-0.0128196031108,-0.205559964893
0.6672,-0.111216862352,-0.0132558957155,-0.20462341478
0.6839,-0.120459139072,-0.0137435023466,-0.203078152653
0.7007,-0.128956958946,-0.0144921391007,-0.201796409951
0.7187,-0.138384113071,-0.0146628579166,-0.200269133611
0.7341,-0.147633815298,-0.0151785720748,-0.198121581049
0.7511,-0.156662378197,-0.015933710901,-0.195608439771
0.7675,-0.164373985885,-0.0160385551486,-0.192834069291
0.7841,-0.172278858335,-0.0159042599114,-0.189417877895
0.8009,-0.179266700739,-0.0150496393953,-0.185439349731
0.8175,-0.18629808377,-0.0142653866904,-0.180762430474
0.8342,-0.192445955283,-0.0134563620112,-0.175527606664
0.8513,-0.197738599325,-0.0124788568633,-0.170629987333
0.8676,-0.202020859229,-0.0111255570151,-0.16536441876
0.8854,-0.206220242166,-0.00941592437278,-0.160725594482
0.9015,-0.209761331093,-0.00855481483477,-0.156245463935
0.9178,-0.212294642895,-0.00737380378644,-0.15206724456
0.9349,-0.215326648845,-0.006298971054,-0.149019458467
0.9513,-0.218177319351,-0.00497343504701,-0.146774222274
0.968,-0.220748525259,-0.00466232546903,-0.144650979297
0.9847,-0.2229576719,-0.00383931206211,-0.143087260163
1.0025,-0.225307625318,-0.00336916416604,-0.142197311614
1.0181,-0.227333662308,-0.00313042727881,-0.140907293184
1.0351,-0.228691446573,-0.00305136507712,-0.140963383471
1.0514,-0.230301377007,-0.00281563091228,-0.140721037384
1.0692,-0.231404729823,-0.002928300631,-0.141043802041
1.085,-0.23258422646,-0.00254838519831,-0.141243938795
1.1016,-0.234238897732,-0.00229075651148,-0.141405038396
1.1182,-0.234951009225,-0.00220494797067,-0.141349521409
1.1361,-0.235426923048,-0.00205755583579,-0.141612198624
1.1517,-0.235710643402,-0.00178807697281,-0.141964895686
1.1683,-0.23582835784,-0.00132307294401,-0.142432913998
1.185,-0.23559389892,-0.000744248800707,-0.143096168944
1.203,-0.235100410298,-0.00010060080817,-0.143866207817
1.2188,-0.234113440494,0.00066024724797,-0.144887659356
1.2352,-0.233480875282,0.00157610774854,-0.145714243512
1.2519,-0.232684073658,0.00212589640531,-0.14681716558
1.2687,-0.232050356477,0.00291868066389,-0.148099781933
1.2854,-0.231855593983,0.00319364780887,-0.148741830591
1.302,-0.231543886663,0.00348606142079,-0.149725308528
1.3189,-0.23151149588,0.00399591463401,-0.150760873846
1.3355,-0.231632379388,0.00414284271069,-0.151606904225
1.3522,-0.232202010606,0.0043033873425,-0.152668112744
1.3688,-0.232901308315,0.0043634446064,-0.153307548559
1.3865,-0.233790916882,0.00457512668091,-0.153880587101
1.4024,-0.234903972232,0.00483492233722,-0.153953162109
1.4191,-0.236142740167,0.00517272850786,-0.154081798116
1.4357,-0.236883125475,0.00535566394284,-0.15400117964
1.4524,-0.237865662182,0.0057846317008,-0.153923296947
1.4692,-0.23870664375,0.00621942153571,-0.153902563406
1.4857,-0.239752358706,0.00666285837803,-0.153951212407
1.5029,-0.240796670352,0.00704960439046,-0.154235859394
1.5191,-0.241539878106,0.00721494611605,-0.154435506845
1.536,-0.24208254931,0.00742591828928,-0.154662967334
1.5527,-0.242669297519,0.00761706797648,-0.155096367287
1.5693,-0.243761439631,0.00772490258923,-0.156021608263
1.586,-0.244214237395,0.00772391565979,-0.15652167736
1.6031,-0.244817904903,0.00759765185466,-0.157084055786
1.6194,-0.245515900946,0.00760708032712,-0.157812323589
1.6362,-0.246522039109,0.00742194065966,-0.158651274907
1.6537,-0.247574866812,0.00732049308356,-0.159336512054
1.6696,-0.248233524675,0.0071374697011,-0.159801680005
1.6863,-0.249512010156,0.00688703734337,-0.160211605139
1.703,-0.25123948955,0.00684885484287,-0.161057439352
1.7221,-0.252798702932,0.00653093010725,-0.161604604287
1.7364,-0.254293904633,0.00644373945249,-0.161901903677
1.7532,-0.256467191286,0.00629601447537,-0.162045083105
1.7698,-0.259027507106,0.00618129392281,-0.16200681301
1.787,-0.26213871767,0.0063837785192,-0.161835942189
1.8032,-0.266811896911,0.00617195394465,-0.161521793131
1.8199,-0.271128185665,0.00622047507609,-0.161425554088
1.8367,-0.276683800755,0.00639516599165,-0.160914796426
1.8533,-0.282539969503,0.00641684779653,-0.160698112773
1.8702,-0.289344291843,0.00620930362034,-0.160050450683
1.8868,-0.296834019423,0.00570720190259,-0.159099125128
1.9035,-0.305496195068,0.00550697215471,-0.15863952066
1.9203,-0.316139021196,0.00546696987254,-0.157735917441
1.9369,-0.327912385404,0.00499888365936,-0.156481939724
1.9536,-0.339826849245,0.00455559345735,-0.155594276211
1.9714,-0.35301515924,0.00403268239026,-0.155140086835
1.9872,-0.366191722642,0.0026225449462,-0.154637157081
2.0038,-0.379442863321,0.00112617947805,-0.15446856008
2.0204,-0.393042242774,7.10930000006e-06,-0.153933553737
2.0372,-0.405782991723,-0.000989429681437,-0.153070974947
