frame,value
275,49.411911
276,48.653725
277,48.699783
278,48.542179
279,48.686821
280,48.163563
281,48.472088
282,48.294937
283,48.425529
284,48.179272
285,48.372620
286,48.262974
287,48.332569
288,48.060200
289,48.266155
290,48.156834
291,48.228489
292,48.049698
293,48.247120
294,48.130779
295,48.209263
296,48.018524
297,47.903416
298,47.803925
299,47.887054
300,49.301899
301,49.127117
302,48.969067
303,48.965851
304,48.931168
305,48.961628
306,48.816338
307,48.837315
308,48.738014
309,48.728123
310,48.680634
311,48.702946
312,48.592632
313,48.618465
314,48.565990
315,48.592789
316,48.536327
317,48.552624
318,48.461304
319,48.474663
320,48.317013
321,48.391926
322,48.361580
323,48.339722
324,48.244152
325,49.348167
326,48.794746
327,48.856220
328,48.544647
329,48.764004
330,48.547771
331,48.545357
332,48.337376
333,48.595634
334,48.475098
335,48.557716
336,48.306007
337,48.537796
338,48.374023
339,48.446079
340,48.313362
341,48.470657
342,48.213619
343,48.300068
344,48.120094
345,48.306038
346,48.217152
347,48.267792
348,48.034996
349,47.955788
350,49.329082
351,49.080101
352,48.824352
353,48.916950
354,48.848984
355,48.818192
356,48.642387
357,48.714603
358,48.645950
359,48.645454
360,48.433571
361,48.573803
362,48.495308
363,48.526543
364,48.405144
365,48.504082
366,48.479839
367,48.432289
368,48.250763
369,48.388824
370,48.377853
371,48.393497
372,48.224968
373,48.301495
374,48.209515
375,49.299339
376,48.804562
377,48.926601
378,48.818798
379,48.857441
380,48.503052
381,48.756126
382,48.636375
383,48.745987
384,48.402897
385,48.594627
386,48.463047
387,48.498432
388,48.267578
389,48.435040
390,48.347286
391,48.377804
392,48.076214
393,48.357178
394,48.262138
395,48.380001
396,48.121269
397,48.318344
398,48.100620
399,48.111271
400,49.167690
401,48.994389
402,48.777416
403,48.758984
404,48.585285
405,48.591434
406,48.527130
407,48.574642
408,48.343815
409,48.411057
410,48.373825
411,48.374168
412,48.233566
413,48.301945
414,48.238125
415,48.274387
416,48.132347
417,48.209408
418,48.172424
419,48.168915
420,48.084824
421,48.171707
422,48.145035
423,48.135017
424,47.987202
425,49.283886
426,48.751495
427,48.790371
428,48.378643
429,48.641655
430,48.485714
431,48.548809
432,48.249554
433,48.517658
434,48.382030
435,48.473370
436,48.230148
437,48.443058
438,48.258636
439,48.283207
440,47.841125
441,48.235626
442,48.089611
443,48.226383
444,47.976425
445,48.228653
446,48.054279
447,48.129105
448,47.738823
449,48.063889
450,49.229141
451,48.907600
452,48.482399
453,48.650219
454,48.580803
455,48.593479
456,48.464939
457,48.546364
458,48.534660
459,48.556877
460,48.289509
461,48.514328
462,48.453117
463,48.421543
464,48.248047
465,48.326294
466,48.294785
467,48.277370
468,48.100197
469,48.278698
470,48.296249
471,48.310856
472,48.169922
473,48.305283
474,48.294968
475,49.311253
476,48.576080
477,48.462189
478,48.325352
479,48.447308
480,48.205254
481,48.429401
482,48.299145
483,48.401245
484,48.092804
485,48.290676
486,48.197411
487,48.315422
488,47.985107
489,48.126404
490,48.039871
491,48.172768
492,47.985016
493,48.141159
494,48.019501
495,48.193771
496,47.911541
497,48.042088
498,48.024155
499,48.061794
500,50.840263
501,50.208508
502,50.279873
503,50.240524
504,50.410263
505,50.166687
506,50.141396
507,50.037106
508,49.955120
509,49.836456
510,49.819088
511,49.750877
512,49.604279
513,49.568829
514,49.484665
515,49.420906
516,49.337852
517,49.373581
518,49.382477
519,49.418411
520,49.195217
521,49.257160
522,49.151005
523,49.036339
524,48.826912
525,49.399994
526,48.487705
527,48.510422
528,47.975132
529,48.491676
530,48.328026
531,48.405361
532,47.896347
533,48.387688
534,48.180161
535,48.288155
536,47.798210
537,48.207516
538,48.024078
539,48.083012
540,47.759544
541,48.199806
542,48.056087
543,48.083485
544,47.620216
545,48.117020
546,47.959625
547,48.033596
548,47.755821
549,48.031666
550,49.434708
551,49.047073
552,48.645229
553,48.849403
554,48.803974
555,48.746204
556,48.400017
557,48.618877
558,48.586414
559,48.574238
560,48.203705
561,48.457626
562,48.534245
563,48.557316
564,48.261242
565,48.402172
566,48.457821
567,48.087399
568,47.963650
569,48.219681
570,48.224430
571,48.263824
572,48.074928
573,48.196888
574,48.234200
575,49.450256
576,48.487671
577,48.716946
578,48.574772
579,48.691906
580,48.168812
581,48.556282
582,48.482449
583,48.551281
584,48.190887
585,48.464737
586,48.274231
587,48.506508
588,48.385056
589,48.465214
590,48.289104
591,48.468578
592,48.343567
593,48.408913
594,48.088821
595,48.341640
596,48.306942
597,48.353458
598,48.035267
599,48.005005
600,49.474003
601,49.197189
602,48.828884
603,48.996883
604,48.898888
605,48.900814
606,48.549316
607,48.755630
608,48.765369
609,48.780827
610,48.528919
611,48.660458
612,48.583286
613,48.563580
614,48.402016
615,48.542778
616,48.490227
617,48.471626
618,48.302078
619,48.465878
620,48.446552
621,48.430981
622,48.173771
623,48.383087
624,48.367268
625,49.443226
626,48.641159
627,48.810680
628,48.591499
629,48.709652
630,48.348999
631,48.594116
632,48.503056
633,48.656296
634,48.350727
635,48.511757
636,48.444607
637,48.577061
638,48.269169
639,48.487579
640,48.317955
641,48.476009
642,48.103378
643,48.415329
644,48.305359
645,48.434483
646,48.132076
647,48.359146
648,48.263058
649,48.344006
650,49.286488
651,49.075302
652,48.915302
653,48.992992
654,48.645615
655,48.764370
656,48.752045
657,48.710190
658,48.581581
659,48.692596
660,48.646080
661,48.647892
662,48.492275
663,48.542175
664,48.435078
665,48.447247
666,48.240406
667,48.390797
668,48.405510
669,48.416290
670,48.164127
671,48.303337
672,48.261757
673,48.199375
674,48.038742
675,49.459064
676,48.993347
677,49.072529
678,48.688324
679,48.894547
680,48.711746
681,48.763046
682,48.439693
683,48.686241
684,48.324371
685,48.510128
686,48.231541
687,48.521259
688,48.371281
689,48.463791
690,48.198914
691,48.520222
692,48.296505
693,48.408077
694,48.099152
695,48.430527
696,48.114212
697,48.267376
698,48.088108
699,48.302208
700,49.396584
701,49.244156
702,48.744583
703,48.934589
704,48.843338
705,48.881016
706,48.706100
707,48.769119
708,48.713631
709,48.587868
710,48.394093
711,48.577370
712,48.537483
713,48.561558
714,48.392708
715,48.499348
716,48.555897
717,48.578941
718,48.380791
719,48.548695
720,48.505539
721,48.352455
722,48.277096
723,48.367886
724,48.395748
725,49.472084
726,48.849583
727,49.000664
728,48.825245
729,48.932339
730,48.617054
731,48.859200
732,48.720348
733,48.794991
734,48.512573
735,48.729996
736,48.616421
737,48.707111
738,48.410923
739,48.652538
740,48.503521
741,48.663799
742,48.392387
743,48.639095
744,48.479465
745,48.581772
746,48.318306
747,48.456970
748,48.475327
749,48.484180
750,50.805950
751,50.291573
752,50.207165
753,49.941559
754,50.077873
755,49.985703
756,49.898190
757,49.608337
758,49.553280
759,49.520866
760,49.414581
761,49.404137
762,49.425758
763,49.402718
764,49.287415
765,49.347664
766,49.277027
767,49.197414
768,49.152298
769,49.231010
770,49.148392
771,49.116646
772,49.013023
773,48.986393
774,48.969318
775,49.644665
776,48.694691
777,48.944443
778,48.710155
779,48.869118
780,48.204597
781,48.557110
782,48.349350
783,48.721161
784,48.138344
785,48.338650
786,48.334793
787,48.591824
788,48.160877
789,48.364563
790,48.419640
791,48.568226
792,47.921688
793,48.232819
794,48.253944
795,48.355141
796,48.073185
797,48.260220
798,48.153873
799,47.843964
800,49.516586
801,49.280357
802,48.951176
803,48.963451
804,48.848301
805,48.883900
806,48.823265
807,48.842377
808,48.551819
809,48.677143
810,48.701290
811,48.749126
812,48.551270
813,48.629528
814,48.651543
815,48.599693
816,48.534985
817,48.614464
818,48.656170
819,48.637192
820,48.404854
821,48.609749
822,48.561848
823,48.515846
824,48.311165
825,49.606777
826,49.111275
827,49.050766
828,48.515816
829,48.866337
830,48.689617
831,48.808094
832,48.486454
833,48.801121
834,48.597420
835,48.664021
836,48.382042
837,48.616287
838,48.473488
839,48.568233
840,48.370178
841,48.567585
842,48.331699
843,48.407215
844,48.139793
845,48.459393
846,48.339237
847,48.376415
848,48.047310
849,48.100006
850,49.396084
851,48.994629
852,48.684551
853,48.792027
854,48.780254
855,48.733967
856,48.465015
857,48.614876
858,48.699627
859,48.655098
860,48.251591
861,48.516987
862,48.535347
863,48.335785
864,48.179497
865,48.441895
866,48.491802
867,48.410080
868,48.254700
869,48.445545
870,48.469063
871,48.433628
872,48.107193
873,48.312172
874,48.400581
875,49.486393
876,48.613895
877,48.774559
878,48.651314
879,48.818069
880,48.425625
881,48.727364
882,48.527355
883,48.688297
884,48.247425
885,48.645027
886,48.473499
887,48.584377
888,48.328556
889,48.460892
890,48.488853
891,48.545658
892,48.283333
893,48.545940
894,48.463341
895,48.470284
896,48.238277
897,48.413830
898,48.320221
899,48.265598
900,49.649529
901,49.523804
902,49.389980
903,49.387276
904,49.235497
905,49.230598
906,49.132515
907,49.124264
908,49.038258
909,49.075474
910,48.884052
911,48.871555
912,48.639362
913,48.833099
914,48.819752
915,48.790569
916,48.499092
917,48.679707
918,48.710419
919,48.771614
920,48.298206
921,48.437862
922,48.522797
923,48.438896
924,48.191448
925,49.645061
926,49.088482
927,48.609589
928,48.415615
929,48.663849
930,48.621387
931,48.646198
932,48.448032
933,48.657158
934,48.508419
935,48.573639
936,48.300823
937,48.569061
938,48.491230
939,48.544563
940,48.176014
941,48.493362
942,48.409012
943,48.483433
944,48.233925
945,48.530140
946,48.373093
947,48.426300
948,48.207077
949,48.454990
950,49.672718
951,49.294044
952,48.938560
953,48.987080
954,49.011841
955,49.021980
956,48.844059
957,48.984894
958,48.982578
959,48.923588
960,48.831833
961,48.920486
962,48.877182
963,48.873371
964,48.628578
965,48.760590
966,48.719006
967,48.671719
968,48.627872
969,48.735661
970,48.723328
971,48.776756
972,48.467632
973,48.580036
974,48.626049
975,49.709675
976,49.057896
977,49.012421
978,48.862656
979,48.997635
980,48.702183
981,48.924065
982,48.777531
983,48.953327
984,48.590248
985,48.789108
986,48.605980
987,48.818504
988,48.500362
989,48.708870
990,48.604176
991,48.722530
992,48.472622
993,48.681606
994,48.604347
995,48.686798
996,48.463257
997,48.569508
998,48.565369
999,48.590092
1000,51.012703
1001,50.394485
1002,50.397911
1003,50.310505
1004,50.467747
1005,49.938446
1006,49.963200
1007,49.904675
1008,50.015667
1009,49.915634
1010,49.863140
1011,49.795544
1012,49.568180
1013,49.698959
1014,49.595104
1015,49.583935
1016,49.458538
1017,49.509727
1018,49.577709
1019,49.497482
1020,49.242447
1021,49.394650
1022,49.390999
1023,49.314369
1024,48.833775
1025,50.026661
1026,49.262405
1027,49.264885
1028,49.009766
1029,49.257797
1030,49.039204
1031,49.138325
1032,48.715183
1033,49.132557
1034,49.004021
1035,49.062817
1036,48.705048
1037,49.058495
1038,48.761448
1039,48.847687
1040,48.668804
1041,48.933453
1042,48.836617
1043,48.879360
1044,48.606487
1045,48.872826
1046,48.689095
1047,48.781624
1048,48.331600
1049,48.593689
1050,49.819569
1051,49.476429
1052,49.008701
1053,49.146313
1054,49.063499
1055,49.057777
1056,48.805435
1057,48.941521
1058,48.968819
1059,48.933620
1060,48.814003
1061,48.916882
1062,48.825325
1063,48.832565
1064,48.636009
1065,48.762157
1066,48.808460
1067,48.799881
1068,48.520020
1069,48.694977
1070,48.752415
1071,48.724537
1072,48.574108
1073,48.645386
1074,48.774715
1075,49.832047
1076,49.239292
1077,49.324032
1078,49.143826
1079,49.145718
1080,48.733143
1081,48.992756
1082,48.955124
1083,49.053463
1084,48.822796
1085,49.013111
1086,48.980991
1087,48.951633
1088,48.532372
1089,48.794258
1090,48.786453
1091,48.823257
1092,48.415577
1093,48.737366
1094,48.712959
1095,48.810024
1096,48.567886
1097,48.744728
1098,48.714081
1099,48.625374
1100,49.475937
1101,49.269379
1102,49.116245
1103,49.110909
1104,48.754803
1105,48.970081
1106,48.945972
1107,48.787182
1108,48.697113
1109,48.840710
1110,48.852604
1111,48.787434
1112,48.433632
1113,48.691353
1114,48.794010
1115,48.765709
1116,48.605446
1117,48.690990
1118,48.766247
1119,48.752327
1120,48.615517
1121,48.726105
1122,48.751827
1123,48.424248
1124,48.196991
1125,49.865993
1126,49.246853
1127,49.195953
1128,48.768887
1129,49.044762
1130,48.926991
1131,48.964558
1132,48.788998
1133,49.020142
1134,48.874733
1135,48.916374
1136,48.426830
1137,48.878834
1138,48.780403
1139,48.812462
1140,48.504311
1141,48.891106
1142,48.757778
1143,48.817303
1144,48.605103
1145,48.865238
1146,48.784988
1147,48.791519
1148,48.496822
1149,48.819786
1150,49.782623
1151,49.595985
1152,49.133949
1153,49.169987
1154,49.105820
1155,49.141907
1156,49.101353
1157,49.102936
1158,49.035961
1159,49.097176
1160,48.973801
1161,49.006210
1162,48.877743
1163,48.976089
1164,48.944820
1165,48.933475
1166,48.742519
1167,48.918213
1168,48.925117
1169,48.910583
1170,48.723873
1171,48.845776
1172,48.866779
1173,48.779064
1174,48.716827
1175,49.895000
1176,49.191788
1177,49.227432
1178,48.993744
1179,49.212990
1180,49.091686
1181,49.120514
1182,48.887058
1183,49.078224
1184,48.876068
1185,48.886032
1186,48.738895
1187,48.944202
1188,48.859943
1189,48.930218
1190,48.719734
1191,48.908955
1192,48.827175
1193,48.876255
1194,48.669090
1195,48.880299
1196,48.776840
1197,48.568974
1198,48.287991
1199,48.561020
1200,49.830692
1201,49.659534
1202,49.312435
1203,49.455524
1204,49.338039
1205,49.264629
1206,49.098011
1207,49.245724
1208,49.140831
1209,48.973106
1210,48.805134
1211,48.941505
1212,48.899799
1213,48.985020
1214,48.930218
1215,48.897781
1216,48.750053
1217,48.922626
1218,48.938274
1219,48.889107
1220,48.665997
1221,48.816227
1222,48.821320
1223,48.668880
1224,48.593433
1225,49.962757
1226,49.667591
1227,49.635429
1228,49.237370
1229,49.489223
1230,49.384605
1231,49.381691
1232,49.051258
1233,49.244232
1234,49.136539
1235,49.176788
1236,49.019398
1237,49.204163
1238,49.110451
1239,49.178654
1240,48.863224
1241,49.088177
1242,48.878689
1243,48.864944
1244,48.537033
1245,48.857754
1246,48.786018
1247,48.861679
1248,48.695175
1249,48.738403
1250,51.074635
1251,50.693924
1252,50.730526
1253,50.599243
1254,50.701801
1255,50.272579
1256,50.244755
1257,50.084526
1258,49.932003
1259,49.908981
1260,49.925014
1261,49.902210
1262,49.705997
1263,49.754181
1264,49.773544
1265,49.705460
1266,49.502258
1267,49.679611
1268,49.626667
1269,49.515137
1270,49.315968
1271,49.535919
1272,49.592197
1273,49.472561
1274,48.963352
1275,50.254711
1276,49.711632
1277,49.699932
1278,49.229553
1279,49.508522
1280,49.373016
1281,49.352131
1282,48.961281
1283,49.347450
1284,49.275978
1285,49.320820
1286,48.994690
1287,49.349926
1288,49.162281
1289,49.193855
1290,48.886967
1291,49.213150
1292,48.979290
1293,49.215286
1294,49.002239
1295,49.117435
1296,48.938278
1297,49.042557
1298,48.912075
1299,48.936073
1300,49.874462
1301,49.647076
1302,49.508564
1303,49.552582
1304,49.254887
1305,49.267338
1306,49.250755
1307,49.260372
1308,48.993710
1309,49.140930
1310,49.077789
1311,49.097233
1312,48.886562
1313,49.029499
1314,48.992065
1315,48.984364
1316,48.888355
1317,48.987041
1318,48.945656
1319,48.919800
1320,48.745525
1321,48.917736
1322,48.887379
1323,48.833515
1324,48.685841
1325,49.903698
1326,49.507458
1327,49.491867
1328,49.098495
1329,49.310738
1330,49.214500
1331,49.275291
1332,48.831829
1333,49.143768
1334,49.061516
1335,49.127094
1336,48.899101
1337,49.085701
1338,49.002979
1339,48.998886
1340,48.837288
1341,49.043793
1342,48.932182
1343,48.987305
1344,48.721718
1345,48.962368
1346,48.887375
1347,48.832615
1348,48.524662
1349,48.698635
1350,50.021984
1351,49.705505
1352,49.456123
1353,49.566841
1354,49.514172
1355,49.560833
1356,49.344612
1357,49.465099
1358,49.411625
1359,49.410873
1360,49.249428
1361,49.376301
1362,49.304585
1363,49.301582
1364,49.203545
1365,49.302914
1366,49.299725
1367,49.294598
1368,49.101479
1369,49.243153
1370,49.213535
1371,49.241367
1372,49.112072
1373,49.194237
1374,49.144169
1375,49.642380
1376,49.138802
1377,49.072189
1378,49.004639
1379,49.071167
1380,48.764885
1381,49.076828
1382,49.015114
1383,49.053028
1384,48.795570
1385,49.025848
1386,48.989586
1387,49.031048
1388,48.836220
1389,48.989342
1390,48.955208
1391,49.113758
1392,48.761356
1393,48.864956
1394,48.835045
1395,48.949306
1396,48.924099
1397,48.692440
1398,48.394978
1399,48.508438
1400,50.240845
1401,49.993034
1402,49.694038
1403,49.748299
1404,49.565228
1405,49.572025
1406,49.488041
1407,49.428074
1408,49.165684
1409,49.310574
1410,49.280811
1411,49.254101
1412,49.149796
1413,49.226524
1414,49.223854
1415,49.222874
1416,49.030571
1417,49.180271
1418,49.152935
1419,49.151112
1420,49.019993
1421,49.120281
1422,48.929543
1423,48.897770
1424,48.871628
1425,50.085575
1426,49.639858
1427,49.599041
1428,49.262543
1429,49.445343
1430,49.242001
1431,49.305737
1432,48.872257
1433,49.151077
1434,48.999519
1435,49.051022
1436,48.738495
1437,49.052353
1438,48.912117
1439,48.903683
1440,48.709003
1441,48.924255
1442,48.809288
1443,48.815716
1444,48.642086
1445,48.874973
1446,48.771236
1447,48.797825
1448,48.492687
1449,48.802097
average,48.753857
