frame,value
404,48.650002
405,48.660721
406,48.592758
407,48.689152
408,48.472107
409,48.550171
410,48.491856
411,48.511391
412,48.421127
413,48.503712
414,48.428284
415,48.398445
416,48.283947
417,48.361279
418,48.273720
419,48.270897
420,48.219654
421,48.319138
422,48.261341
423,48.282612
424,48.190144
425,49.301090
426,48.690498
427,48.679520
428,48.256691
429,48.582504
430,48.414650
431,48.483845
432,48.135136
433,48.443962
434,48.305370
435,48.412701
436,48.069836
437,48.380058
438,48.184219
439,48.215782
440,47.709030
441,48.209496
442,48.015366
443,48.149685
444,47.870964
445,48.189774
446,47.969093
447,48.102623
448,47.686584
449,48.141514
450,49.297546
451,48.902805
452,48.321907
453,48.593189
454,48.564167
455,48.561249
456,48.327984
457,48.510708
458,48.501064
459,48.539642
460,48.168652
461,48.464970
462,48.447102
463,48.399937
464,48.121868
465,48.301075
466,48.282661
467,48.284866
468,47.938190
469,48.194801
470,48.233318
471,48.344223
472,48.233994
473,48.390301
474,48.322849
475,49.385956
476,48.542599
477,48.432228
478,48.301495
479,48.460087
480,48.166206
481,48.428780
482,48.284328
483,48.388996
484,48.041821
485,48.292480
486,48.162102
487,48.282124
488,47.895397
489,48.105518
490,47.987610
491,48.141342
492,47.893673
493,48.067097
494,47.932575
495,48.134533
496,47.840748
497,47.978733
498,48.013821
499,47.983074
500,51.454330
501,50.741039
502,50.848763
503,50.693222
504,50.836895
505,50.569893
506,50.581722
507,50.461430
508,50.499363
509,50.307999
510,50.309231
511,50.184803
512,50.203766
513,49.971222
514,49.894043
515,49.798042
516,49.772385
517,49.678394
518,49.552517
519,49.568256
520,49.111584
521,49.339684
522,49.270504
523,49.181076
524,48.724697
525,49.504143
526,48.520859
527,48.568695
528,47.920837
529,48.505432
530,48.353294
531,48.430611
532,47.866714
533,48.399387
534,48.354492
535,48.459812
536,48.274601
537,48.382896
538,48.359623
539,48.346889
540,48.225063
541,48.322136
542,48.281300
543,48.202183
544,47.756012
545,48.133007
546,48.156517
547,48.011990
548,47.703712
549,47.731918
550,49.577564
551,49.136429
552,48.704845
553,48.918041
554,48.866837
555,48.816654
556,48.386475
557,48.686089
558,48.658756
559,48.639835
560,48.223145
561,48.496132
562,48.564392
563,48.584023
564,48.242744
565,48.448116
566,48.478840
567,48.164692
568,47.937386
569,48.257015
570,48.266865
571,48.273979
572,48.035793
573,48.213371
574,48.226883
575,49.487331
576,48.414070
577,48.672707
578,48.514172
579,48.639935
580,48.062431
581,48.516720
582,48.393436
583,48.537945
584,48.240349
585,48.473652
586,48.406895
587,48.498867
588,48.418312
589,48.554844
590,48.411110
591,48.486816
592,48.413719
593,48.429596
594,48.083981
595,48.331081
596,48.313313
597,48.491920
598,48.364063
599,48.087067
600,49.629360
601,49.283382
602,48.884197
603,49.045128
604,48.958797
605,48.947853
606,48.535751
607,48.783634
608,48.794922
609,48.794876
610,48.498314
611,48.689568
612,48.628536
613,48.587296
614,48.354279
615,48.535751
616,48.522152
617,48.535549
618,48.224483
619,48.453594
620,48.447620
621,48.446896
622,48.088154
623,48.386700
624,48.375347
625,49.530811
626,48.623314
627,48.800278
628,48.594807
629,48.720314
630,48.342552
631,48.620071
632,48.492107
633,48.661469
634,48.339539
635,48.539715
636,48.436562
637,48.587139
638,48.224220
639,48.483376
640,48.294277
641,48.482677
642,48.084309
643,48.391994
644,48.283398
645,48.426163
646,48.073742
647,48.330135
648,48.182610
649,48.417248
650,49.415295
651,49.164280
652,48.989983
653,49.056080
654,48.538414
655,48.741096
656,48.735416
657,48.685818
658,48.469147
659,48.665447
660,48.639488
661,48.648659
662,48.376396
663,48.531765
664,48.425350
665,48.416168
666,48.164356
667,48.384186
668,48.348995
669,48.381660
670,48.038548
671,48.293339
672,48.263641
673,48.176197
674,47.855324
675,49.542980
676,48.997829
677,49.095879
678,48.627491
679,48.891129
680,48.689350
681,48.739887
682,48.304768
683,48.647202
684,48.223843
685,48.439545
686,48.111828
687,48.481792
688,48.303188
689,48.399235
690,48.049084
691,48.452766
692,48.239838
693,48.350594
694,47.971306
695,48.399757
696,48.067398
697,48.241444
698,48.022511
699,48.338840
700,49.494530
701,49.268486
702,48.586479
703,48.901638
704,48.832527
705,48.945919
706,48.822777
707,48.851494
708,48.783337
709,48.618687
710,48.360619
711,48.601120
712,48.532520
713,48.572285
714,48.344955
715,48.494984
716,48.512447
717,48.659382
718,48.536884
719,48.715248
720,48.612942
721,48.499973
722,48.500370
723,48.465454
724,48.329178
725,49.550201
726,48.836777
727,49.063309
728,48.827328
729,48.929924
730,48.576244
731,48.862530
732,48.715309
733,48.812786
734,48.462433
735,48.744434
736,48.613029
737,48.717484
738,48.408154
739,48.671028
740,48.518288
741,48.652782
742,48.353233
743,48.628437
744,48.460297
745,48.570747
746,48.287823
747,48.476990
748,48.512604
749,48.472965
750,51.503021
751,50.792110
752,50.658741
753,50.422493
754,50.649006
755,50.414658
756,50.288074
757,50.010994
758,49.903194
759,49.879467
760,49.871315
761,49.773048
762,49.765511
763,49.752853
764,49.687012
765,49.701859
766,49.607521
767,49.506142
768,49.460892
769,49.467400
770,49.312572
771,49.295059
772,49.101654
773,49.191696
774,49.158398
775,49.691330
776,48.678997
777,48.923912
778,48.697582
779,48.866692
780,48.182114
781,48.529766
782,48.250259
783,48.693012
784,48.052845
785,48.361610
786,48.257488
787,48.547241
788,48.162079
789,48.394566
790,48.508400
791,48.624828
792,47.919491
793,48.254642
794,48.327717
795,48.347023
796,48.032589
797,48.320240
798,48.329037
799,47.650330
800,49.616898
801,49.370449
802,49.022621
803,49.011135
804,48.836491
805,48.926731
806,48.872372
807,48.893661
808,48.463348
809,48.706635
810,48.777702
811,48.791008
812,48.529655
813,48.665745
814,48.698669
815,48.625916
816,48.471996
817,48.611160
818,48.650688
819,48.646442
820,48.336182
821,48.630161
822,48.578583
823,48.497787
824,48.124920
825,49.681114
826,49.121712
827,49.069969
828,48.477928
829,48.859444
830,48.692074
831,48.822933
832,48.436237
833,48.803093
834,48.573555
835,48.637619
836,48.235592
837,48.635521
838,48.458206
839,48.571518
840,48.280373
841,48.553364
842,48.283913
843,48.362103
844,48.004791
845,48.447655
846,48.269779
847,48.358616
848,47.917976
849,48.395298
850,49.461525
851,48.979759
852,48.542263
853,48.720905
854,48.781647
855,48.749931
856,48.379185
857,48.636124
858,48.700184
859,48.675861
860,48.249382
861,48.541496
862,48.564777
863,48.388088
864,48.197987
865,48.489841
866,48.538113
867,48.453869
868,48.218124
869,48.433998
870,48.453953
871,48.460724
872,48.096001
873,48.368912
874,48.395691
875,49.579773
876,48.605671
877,48.774532
878,48.665035
879,48.837437
880,48.401722
881,48.748043
882,48.513416
883,48.690575
884,48.195236
885,48.612835
886,48.386036
887,48.598026
888,48.240368
889,48.476025
890,48.382530
891,48.550621
892,48.142654
893,48.479378
894,48.307182
895,48.447792
896,48.024315
897,48.340282
898,48.239388
899,48.387070
900,49.676426
901,49.526817
902,49.338444
903,49.371445
904,49.267502
905,49.290535
906,49.198811
907,49.189320
908,49.116882
909,49.139107
910,48.943359
911,48.916775
912,48.565693
913,48.812973
914,48.820446
915,48.788948
916,48.416134
917,48.674156
918,48.677406
919,48.737846
920,48.109577
921,48.356628
922,48.528996
923,48.341183
924,47.793472
925,49.728680
926,49.102985
927,48.631832
928,48.382759
929,48.652187
930,48.589111
931,48.627243
932,48.381123
933,48.642342
934,48.501263
935,48.560020
936,48.235435
937,48.622826
938,48.477005
939,48.539196
940,48.094604
941,48.507805
942,48.348110
943,48.426392
944,48.134159
945,48.490543
946,48.301277
947,48.404751
948,48.114712
949,48.486725
950,49.734016
951,49.271637
952,48.783428
953,48.913998
954,48.996746
955,49.002625
956,48.772205
957,48.954136
958,48.945026
959,48.874500
960,48.684444
961,48.856327
962,48.848003
963,48.945080
964,48.799191
965,48.907108
966,48.755005
967,48.733288
968,48.698051
969,48.792732
970,48.759708
971,48.784981
972,48.350494
973,48.581379
974,48.644588
975,49.750965
976,48.976841
977,48.959446
978,48.816933
979,48.970966
980,48.642590
981,48.892548
982,48.732861
983,48.908554
984,48.528740
985,48.799339
986,48.551712
987,48.773170
988,48.403961
989,48.669640
990,48.530788
991,48.657700
992,48.388664
993,48.611504
994,48.514027
995,48.599297
996,48.362389
997,48.491146
998,48.505253
999,48.556828
1000,51.680218
1001,50.896473
1002,50.985821
1003,50.779049
1004,50.930340
1005,50.361618
1006,50.389160
1007,50.328194
1008,50.453545
1009,50.189949
1010,50.066761
1011,49.959492
1012,49.497795
1013,49.766094
1014,49.725662
1015,49.693455
1016,49.413471
1017,49.603386
1018,49.582199
1019,49.565033
1020,49.237392
1021,49.462692
1022,49.449230
1023,49.398796
1024,48.682827
1025,50.081379
1026,49.243549
1027,49.255718
1028,48.951004
1029,49.229568
1030,49.034500
1031,49.139500
1032,48.661217
1033,49.122803
1034,49.014030
1035,49.066135
1036,48.653271
1037,49.028568
1038,48.698734
1039,48.782982
1040,48.542503
1041,48.896126
1042,48.786076
1043,48.832714
1044,48.495064
1045,48.863892
1046,48.660835
1047,48.785557
1048,48.246590
1049,48.680801
1050,49.889114
1051,49.450401
1052,48.858685
1053,49.142735
1054,49.090065
1055,49.077110
1056,48.693161
1057,48.918987
1058,48.973038
1059,48.935692
1060,48.735710
1061,48.896595
1062,48.850113
1063,48.832943
1064,48.523365
1065,48.714191
1066,48.763042
1067,48.762589
1068,48.427460
1069,48.669724
1070,48.730072
1071,48.682976
1072,48.499825
1073,48.635822
1074,48.714771
1075,49.879311
1076,49.169281
1077,49.305996
1078,49.101032
1079,49.140240
1080,48.676678
1081,48.966297
1082,48.901047
1083,49.106083
1084,48.763210
1085,49.018913
1086,48.910919
1087,48.948631
1088,48.413311
1089,48.766155
1090,48.664768
1091,48.804634
1092,48.333229
1093,48.722855
1094,48.620220
1095,48.798885
1096,48.454014
1097,48.710213
1098,48.613144
1099,48.740860
1100,49.657055
1101,49.372566
1102,49.188374
1103,49.185173
1104,48.778091
1105,49.037987
1106,49.012051
1107,48.802773
1108,48.675819
1109,48.860439
1110,48.856030
1111,48.797951
1112,48.374924
1113,48.695618
1114,48.824963
1115,48.789761
1116,48.514256
1117,48.671627
1118,48.773022
1119,48.744045
1120,48.558643
1121,48.700108
1122,48.728268
1123,48.416515
1124,48.051613
1125,49.920399
1126,49.268681
1127,49.207432
1128,48.755322
1129,49.065044
1130,48.949902
1131,48.981083
1132,48.749554
1133,48.983208
1134,48.883629
1135,48.905796
1136,48.360680
1137,48.843868
1138,48.746117
1139,48.778603
1140,48.423424
1141,48.821018
1142,48.702724
1143,48.783981
1144,48.527973
1145,48.804947
1146,48.722313
1147,48.757351
1148,48.409271
1149,48.764683
1150,49.825634
1151,49.634033
1152,49.157341
1153,49.161533
1154,49.056400
1155,49.137566
1156,49.089764
1157,49.108646
1158,48.974949
1159,49.086716
1160,49.021671
1161,49.046608
1162,48.739498
1163,48.971207
1164,48.978477
1165,48.998260
1166,48.602291
1167,48.854351
1168,48.903938
1169,48.905861
1170,48.646759
1171,48.819828
1172,48.862644
1173,48.724209
1174,48.472118
1175,50.014095
1176,49.221489
1177,49.268097
1178,48.959305
1179,49.210968
1180,49.093700
1181,49.114162
1182,48.788616
1183,49.041309
1184,48.825432
1185,48.853218
1186,48.649529
1187,48.913910
1188,48.827984
1189,48.910625
1190,48.633015
1191,48.891941
1192,48.753365
1193,48.845032
1194,48.567863
1195,48.850315
1196,48.762547
1197,48.601021
1198,48.260502
1199,48.716747
1200,49.912037
1201,49.685863
1202,49.260765
1203,49.467587
1204,49.359417
1205,49.292217
1206,49.012325
1207,49.197754
1208,49.109154
1209,48.938847
1210,48.724693
1211,48.899624
1212,48.852680
1213,48.976814
1214,48.918995
1215,48.897793
1216,48.585613
1217,48.826351
1218,48.861958
1219,48.849609
1220,48.553940
1221,48.800533
1222,48.779915
1223,48.674961
1224,48.471554
1225,50.016548
1226,49.660519
1227,49.640770
1228,49.191711
1229,49.477039
1230,49.369865
1231,49.364567
1232,48.954102
1233,49.248653
1234,49.122028
1235,49.171005
1236,48.976673
1237,49.188633
1238,49.103115
1239,49.177036
1240,48.798508
1241,49.066631
1242,48.801296
1243,48.805809
1244,48.422684
1245,48.842861
1246,48.811165
1247,48.867062
1248,48.737480
1249,48.704063
1250,51.997162
1251,51.410381
1252,51.472744
1253,51.207706
1254,51.345493
1255,50.687126
1256,50.466740
1257,50.473385
1258,50.374760
1259,50.200264
1260,50.171749
1261,50.173378
1262,49.852947
1263,49.946487
1264,49.936947
1265,49.899803
1266,49.534843
1267,49.773609
1268,49.721684
1269,49.624634
1270,49.397141
1271,49.623512
1272,49.661552
1273,49.589481
1274,48.950932
1275,50.316971
1276,49.732052
1277,49.704124
1278,49.158699
1279,49.508347
1280,49.383121
1281,49.355446
1282,48.937233
1283,49.327766
1284,49.218586
1285,49.271931
1286,48.948410
1287,49.348621
1288,49.192329
1289,49.221611
1290,48.882519
1291,49.216885
1292,48.887913
1293,49.195953
1294,48.907104
1295,49.056850
1296,48.793510
1297,49.054764
1298,48.898010
1299,49.033737
1300,49.967293
1301,49.715477
1302,49.533058
1303,49.646778
1304,49.343361
1305,49.369957
1306,49.306885
1307,49.316151
1308,48.946941
1309,49.160614
1310,49.104149
1311,49.145622
1312,48.848816
1313,49.043850
1314,49.032040
1315,49.031933
1316,48.892616
1317,49.010071
1318,48.998405
1319,48.941956
1320,48.682991
1321,48.933170
1322,48.909966
1323,48.779896
1324,48.467297
1325,50.017017
1326,49.553028
1327,49.575161
1328,49.089432
1329,49.363308
1330,49.246937
1331,49.293850
1332,48.719639
1333,49.145683
1334,49.032337
1335,49.102589
1336,48.793179
1337,49.059666
1338,48.961098
1339,48.988667
1340,48.727390
1341,49.017231
1342,48.857212
1343,48.979103
1344,48.633129
1345,48.954067
1346,48.807632
1347,48.870056
1348,48.510128
1349,48.890038
1350,50.063431
1351,49.677090
1352,49.345455
1353,49.510067
1354,49.492538
1355,49.609913
1356,49.486916
1357,49.547462
1358,49.449459
1359,49.429455
1360,49.187721
1361,49.347874
1362,49.318165
1363,49.303520
1364,49.150017
1365,49.272068
1366,49.279980
1367,49.279850
1368,49.007637
1369,49.190205
1370,49.185596
1371,49.209373
1372,48.949486
1373,49.160351
1374,49.116150
1375,49.695221
1376,49.136124
1377,49.095284
1378,49.000706
1379,49.037216
1380,48.805855
1381,49.138760
1382,49.081097
1383,49.112587
1384,48.787148
1385,49.028431
1386,48.995445
1387,49.048843
1388,48.828041
1389,48.990772
1390,48.945610
1391,49.216446
1392,48.894623
1393,48.986546
1394,48.938625
1395,49.016491
1396,48.960201
1397,48.692226
1398,48.360641
1399,48.396519
1400,50.305763
1401,50.023514
1402,49.674007
1403,49.773994
1404,49.552551
1405,49.608116
1406,49.512257
1407,49.575787
1408,49.406971
1409,49.481060
1410,49.410931
1411,49.371685
1412,49.331211
1413,49.410679
1414,49.390865
1415,49.375618
1416,49.290119
1417,49.348881
1418,49.288269
1419,49.277348
1420,49.185104
1421,49.250553
1422,48.987911
1423,48.948582
1424,48.815128
1425,50.155769
1426,49.684170
1427,49.654430
1428,49.278660
1429,49.471996
1430,49.277367
1431,49.330070
1432,48.860832
1433,49.163937
1434,49.009911
1435,49.061142
1436,48.679306
1437,49.059776
1438,48.917980
1439,48.900730
1440,48.635353
1441,48.880409
1442,48.772572
1443,48.794075
1444,48.578918
1445,48.840633
1446,48.736168
1447,48.785358
1448,48.431435
1449,48.784023
average,48.771957
