frame,value
429,48.605625
430,48.473816
431,48.519203
432,48.271523
433,48.465305
434,48.378696
435,48.443520
436,48.254082
437,48.400375
438,48.265633
439,48.280914
440,47.912804
441,48.194294
442,48.125954
443,48.205578
444,48.044964
445,48.211803
446,48.100933
447,48.117073
448,47.794907
449,47.909725
450,49.248867
451,48.906254
452,48.509991
453,48.658432
454,48.567421
455,48.572647
456,48.432198
457,48.509747
458,48.485298
459,48.520027
460,48.253582
461,48.485554
462,48.415169
463,48.381630
464,48.232471
465,48.303833
466,48.266052
467,48.243282
468,48.094704
469,48.249271
470,48.272232
471,48.270634
472,48.160229
473,48.259815
474,48.234318
475,49.261822
476,48.546993
477,48.415489
478,48.297375
479,48.429070
480,48.199440
481,48.416016
482,48.279655
483,48.367504
484,48.105904
485,48.281761
486,48.216038
487,48.296898
488,48.012352
489,48.102985
490,48.062408
491,48.167858
492,48.032375
493,48.113461
494,48.040985
495,48.194820
496,47.966633
497,48.057140
498,48.051014
499,48.044262
500,50.836460
501,50.148563
502,50.198555
503,50.214668
504,50.373352
505,50.118469
506,50.102962
507,49.982208
508,49.910252
509,49.775742
510,49.766808
511,49.675316
512,49.509735
513,49.447422
514,49.397327
515,49.359760
516,49.291119
517,49.303135
518,49.272587
519,49.298492
520,49.100254
521,49.163116
522,49.095459
523,48.989140
524,48.827713
525,49.376541
526,48.454327
527,48.452011
528,47.946571
529,48.453209
530,48.311111
531,48.353374
532,47.882347
533,48.344929
534,48.173450
535,48.245052
536,47.835320
537,48.169609
538,48.046898
539,48.080521
540,47.817822
541,48.165764
542,48.068298
543,48.080570
544,47.699688
545,48.107754
546,48.001568
547,48.038883
548,47.823547
549,47.960602
550,49.425545
551,49.035671
552,48.684341
553,48.839741
554,48.785149
555,48.737701
556,48.431217
557,48.612453
558,48.578465
559,48.545025
560,48.238529
561,48.428829
562,48.514595
563,48.540840
564,48.270142
565,48.382763
566,48.443214
567,48.053802
568,47.932594
569,48.184097
570,48.209332
571,48.246887
572,48.089096
573,48.157597
574,48.123367
575,49.445229
576,48.519939
577,48.704556
578,48.584324
579,48.665062
580,48.167561
581,48.512100
582,48.475784
583,48.495758
584,48.166973
585,48.437523
586,48.292915
587,48.461010
588,48.352299
589,48.449169
590,48.256428
591,48.420784
592,48.323124
593,48.375401
594,48.107258
595,48.336391
596,48.312653
597,48.333351
598,48.063519
599,47.995796
600,49.459061
601,49.171070
602,48.848541
603,48.976589
604,48.891068
605,48.867310
606,48.585991
607,48.732693
608,48.738731
609,48.751568
610,48.544018
611,48.639912
612,48.561844
613,48.526360
614,48.395100
615,48.503693
616,48.470234
617,48.443928
618,48.265648
619,48.399384
620,48.382576
621,48.367748
622,48.138493
623,48.340008
624,48.301380
625,49.391174
626,48.615234
627,48.762905
628,48.570648
629,48.682732
630,48.337048
631,48.564297
632,48.475380
633,48.624718
634,48.338581
635,48.479073
636,48.418510
637,48.542774
638,48.264301
639,48.471149
640,48.310547
641,48.454582
642,48.135952
643,48.374184
644,48.287041
645,48.393421
646,48.122051
647,48.309292
648,48.213741
649,48.246590
650,49.279240
651,49.056217
652,48.889008
653,48.947197
654,48.614029
655,48.733196
656,48.721581
657,48.676575
658,48.576878
659,48.665184
660,48.612701
661,48.622158
662,48.480412
663,48.513599
664,48.400440
665,48.424675
666,48.277294
667,48.371677
668,48.351337
669,48.394100
670,48.195995
671,48.283962
672,48.235638
673,48.217503
674,48.078865
675,49.437031
676,48.968304
677,49.015553
678,48.674408
679,48.856857
680,48.690872
681,48.719376
682,48.443203
683,48.643509
684,48.305073
685,48.491756
686,48.241383
687,48.508194
688,48.358887
689,48.433388
690,48.210835
691,48.480381
692,48.309769
693,48.383301
694,48.121189
695,48.412151
696,48.135803
697,48.232639
698,48.072968
699,48.183125
700,49.392757
701,49.224869
702,48.744488
703,48.937515
704,48.839092
705,48.850430
706,48.693256
707,48.739822
708,48.684311
709,48.552647
710,48.398590
711,48.579933
712,48.531219
713,48.550621
714,48.406017
715,48.493198
716,48.532036
717,48.552185
718,48.358650
719,48.511059
720,48.457630
721,48.297108
722,48.261707
723,48.343323
724,48.340153
725,49.439590
726,48.833866
727,48.963730
728,48.822067
729,48.907215
730,48.605064
731,48.817066
732,48.698658
733,48.732056
734,48.484692
735,48.687061
736,48.625126
737,48.674843
738,48.455807
739,48.629898
740,48.542709
741,48.635056
742,48.430122
743,48.605293
744,48.499062
745,48.565025
746,48.343262
747,48.429482
748,48.444790
749,48.409939
750,51.016781
751,50.345654
752,50.303642
753,49.954464
754,50.067635
755,49.950623
756,49.860317
757,49.582405
758,49.547947
759,49.471897
760,49.400566
761,49.362110
762,49.385487
763,49.368561
764,49.255775
765,49.315247
766,49.269287
767,49.173027
768,49.145432
769,49.188019
770,49.109062
771,49.093060
772,49.035725
773,48.958294
774,48.844967
775,49.609646
776,48.685474
777,48.900482
778,48.680996
779,48.827545
780,48.188873
781,48.478394
782,48.334423
783,48.717163
784,48.144421
785,48.291500
786,48.337040
787,48.551888
788,48.108574
789,48.285797
790,48.377098
791,48.534481
792,47.897518
793,48.188896
794,48.204765
795,48.327881
796,48.075359
797,48.217079
798,48.090927
799,47.781548
800,49.513668
801,49.237392
802,48.918934
803,48.927578
804,48.837330
805,48.846931
806,48.787479
807,48.804974
808,48.554707
809,48.670601
810,48.695984
811,48.707340
812,48.547955
813,48.575687
814,48.603161
815,48.542343
816,48.517082
817,48.582363
818,48.583664
819,48.600563
820,48.408154
821,48.565475
822,48.534210
823,48.487091
824,48.286217
825,49.594452
826,49.091969
827,49.015175
828,48.494511
829,48.862602
830,48.686249
831,48.789207
832,48.489456
833,48.806240
834,48.606705
835,48.669056
836,48.405468
837,48.586761
838,48.482239
839,48.554901
840,48.393669
841,48.527653
842,48.340038
843,48.385639
844,48.218441
845,48.419628
846,48.354393
847,48.387985
848,48.095528
849,48.040737
850,49.375980
851,48.965622
852,48.687420
853,48.760162
854,48.750710
855,48.677834
856,48.478703
857,48.587296
858,48.682106
859,48.614815
860,48.259583
861,48.491875
862,48.516575
863,48.313992
864,48.201656
865,48.430847
866,48.458069
867,48.388630
868,48.238079
869,48.418865
870,48.435669
871,48.407536
872,48.131310
873,48.291161
874,48.309341
875,49.455170
876,48.578449
877,48.722530
878,48.617886
879,48.790432
880,48.406094
881,48.685848
882,48.501240
883,48.650421
884,48.254662
885,48.604595
886,48.473068
887,48.552498
888,48.340538
889,48.416153
890,48.476673
891,48.522842
892,48.289360
893,48.486767
894,48.443489
895,48.435730
896,48.260834
897,48.359631
898,48.276676
899,48.140469
900,49.625557
901,49.455292
902,49.341091
903,49.328098
904,49.199642
905,49.165386
906,49.076111
907,49.062935
908,49.028084
909,49.035656
910,48.856327
911,48.830769
912,48.650276
913,48.823318
914,48.812656
915,48.754162
916,48.464840
917,48.650944
918,48.668789
919,48.705719
920,48.217842
921,48.337330
922,48.463367
923,48.380245
924,48.170921
925,49.610664
926,49.054729
927,48.598793
928,48.427391
929,48.649101
930,48.585438
931,48.615585
932,48.422260
933,48.626350
934,48.478741
935,48.538300
936,48.329350
937,48.549133
938,48.485325
939,48.546661
940,48.205608
941,48.475887
942,48.398830
943,48.442753
944,48.274815
945,48.513756
946,48.379330
947,48.390652
948,48.208954
949,48.335381
950,49.686909
951,49.280659
952,48.988338
953,48.983807
954,49.017445
955,48.993519
956,48.830399
957,48.941738
958,48.959347
959,48.884003
960,48.814617
961,48.876556
962,48.841259
963,48.861000
964,48.647587
965,48.739880
966,48.679729
967,48.649017
968,48.594933
969,48.699802
970,48.692234
971,48.749599
972,48.501068
973,48.564018
974,48.510555
975,49.672813
976,49.027142
977,48.981071
978,48.849411
979,48.975903
980,48.712952
981,48.885895
982,48.762913
983,48.938259
984,48.604649
985,48.788338
986,48.612999
987,48.788193
988,48.522625
989,48.677944
990,48.604172
991,48.697342
992,48.485779
993,48.627800
994,48.589588
995,48.654358
996,48.474850
997,48.544514
998,48.541962
999,48.555775
1000,51.238953
1001,50.428940
1002,50.461594
1003,50.379852
1004,50.592880
1005,49.910774
1006,49.972843
1007,49.928299
1008,50.110161
1009,49.923111
1010,49.895344
1011,49.796673
1012,49.590691
1013,49.664978
1014,49.598206
1015,49.567127
1016,49.443466
1017,49.487309
1018,49.519512
1019,49.446865
1020,49.223225
1021,49.343468
1022,49.356579
1023,49.282475
1024,48.809719
1025,50.010708
1026,49.249779
1027,49.237835
1028,49.021240
1029,49.241234
1030,49.048542
1031,49.119747
1032,48.750278
1033,49.117325
1034,49.034451
1035,49.043739
1036,48.783321
1037,49.059319
1038,48.825493
1039,48.872009
1040,48.746658
1041,48.926308
1042,48.872852
1043,48.854469
1044,48.679058
1045,48.841293
1046,48.721302
1047,48.732498
1048,48.303455
1049,48.348530
1050,49.834862
1051,49.494667
1052,49.061443
1053,49.143665
1054,49.069340
1055,49.074203
1056,48.814022
1057,48.921429
1058,48.972958
1059,48.950958
1060,48.858429
1061,48.922192
1062,48.823772
1063,48.831154
1064,48.643753
1065,48.752922
1066,48.781460
1067,48.781151
1068,48.540844
1069,48.684830
1070,48.730499
1071,48.703709
1072,48.598648
1073,48.620384
1074,48.736664
1075,49.823414
1076,49.251942
1077,49.307652
1078,49.144253
1079,49.117085
1080,48.763954
1081,48.970200
1082,48.977238
1083,49.073669
1084,48.887085
1085,49.017925
1086,48.980526
1087,48.940590
1088,48.566784
1089,48.788685
1090,48.814423
1091,48.789902
1092,48.485291
1093,48.750614
1094,48.766598
1095,48.836079
1096,48.653988
1097,48.773746
1098,48.750946
1099,48.554604
1100,49.517311
1101,49.270428
1102,49.115696
1103,49.107342
1104,48.835728
1105,48.975327
1106,48.937725
1107,48.794258
1108,48.741570
1109,48.854557
1110,48.855145
1111,48.784164
1112,48.495834
1113,48.687504
1114,48.783047
1115,48.743835
1116,48.613167
1117,48.677235
1118,48.750126
1119,48.727333
1120,48.624943
1121,48.702774
1122,48.747852
1123,48.456429
1124,48.265247
1125,49.839745
1126,49.216797
1127,49.141937
1128,48.780407
1129,49.043522
1130,48.933369
1131,48.947033
1132,48.825294
1133,49.012333
1134,48.896706
1135,48.918488
1136,48.458412
1137,48.832752
1138,48.783852
1139,48.801544
1140,48.543411
1141,48.848434
1142,48.758884
1143,48.792793
1144,48.614983
1145,48.825050
1146,48.796638
1147,48.749100
1148,48.496822
1149,48.668068
1150,49.777267
1151,49.569481
1152,49.134750
1153,49.170258
1154,49.107937
1155,49.133133
1156,49.105530
1157,49.101215
1158,49.024006
1159,49.071026
1160,48.943264
1161,48.972286
1162,48.838058
1163,48.938629
1164,48.935150
1165,48.942566
1166,48.752872
1167,48.916836
1168,48.904198
1169,48.898521
1170,48.744350
1171,48.822578
1172,48.847744
1173,48.791840
1174,48.748249
1175,49.895187
1176,49.192699
1177,49.212029
1178,49.013123
1179,49.203766
1180,49.080692
1181,49.104458
1182,48.876431
1183,49.044136
1184,48.857327
1185,48.860519
1186,48.738289
1187,48.924171
1188,48.857948
1189,48.904305
1190,48.719505
1191,48.871559
1192,48.804176
1193,48.862305
1194,48.689198
1195,48.860844
1196,48.781380
1197,48.523773
1198,48.285351
1199,48.401897
1200,49.848701
1201,49.674171
1202,49.345951
1203,49.458721
1204,49.337086
1205,49.248222
1206,49.101425
1207,49.211632
1208,49.112511
1209,48.946350
1210,48.816765
1211,48.903629
1212,48.879978
1213,48.945984
1214,48.915871
1215,48.882515
1216,48.717010
1217,48.888748
1218,48.895798
1219,48.856579
1220,48.678585
1221,48.796726
1222,48.815773
1223,48.696583
1224,48.615479
1225,49.951702
1226,49.628838
1227,49.586197
1228,49.214531
1229,49.465092
1230,49.372482
1231,49.349731
1232,49.047951
1233,49.205914
1234,49.120480
1235,49.132854
1236,49.027088
1237,49.166885
1238,49.107460
1239,49.161396
1240,48.906124
1241,49.061131
1242,48.895885
1243,48.881294
1244,48.616360
1245,48.844330
1246,48.808426
1247,48.846577
1248,48.700691
1249,48.697502
1250,51.238697
1251,50.782177
1252,50.819962
1253,50.622765
1254,50.767948
1255,50.316521
1256,50.329647
1257,50.085976
1258,49.964649
1259,49.922241
1260,49.930305
1261,49.915569
1262,49.819157
1263,49.766403
1264,49.795086
1265,49.733551
1266,49.577194
1267,49.679199
1268,49.619068
1269,49.505196
1270,49.359417
1271,49.526661
1272,49.599365
1273,49.499294
1274,49.127457
1275,50.222855
1276,49.703129
1277,49.637943
1278,49.201382
1279,49.480789
1280,49.349125
1281,49.338799
1282,48.991550
1283,49.301613
1284,49.280048
1285,49.280083
1286,49.024803
1287,49.306358
1288,49.182110
1289,49.178532
1290,48.944004
1291,49.181061
1292,49.026653
1293,49.199699
1294,48.999836
1295,49.083912
1296,48.929390
1297,49.014374
1298,48.908627
1299,48.864765
1300,49.883141
1301,49.629749
1302,49.492725
1303,49.498016
1304,49.193924
1305,49.221130
1306,49.227859
1307,49.208752
1308,48.985554
1309,49.111263
1310,49.060513
1311,49.052208
1312,48.878044
1313,49.004761
1314,48.983242
1315,48.954765
1316,48.883533
1317,48.969067
1318,48.929531
1319,48.899597
1320,48.777901
1321,48.906784
1322,48.895725
1323,48.840046
1324,48.715897
1325,49.911255
1326,49.509342
1327,49.450645
1328,49.134972
1329,49.295139
1330,49.190941
1331,49.238811
1332,48.799061
1333,49.109711
1334,49.033115
1335,49.076775
1336,48.889435
1337,49.052769
1338,48.991112
1339,48.968323
1340,48.851612
1341,48.999229
1342,48.924168
1343,48.963757
1344,48.756577
1345,48.957493
1346,48.882809
1347,48.816147
1348,48.536381
1349,48.549679
1350,50.001793
1351,49.680927
1352,49.456448
1353,49.547829
1354,49.494400
1355,49.541279
1356,49.319664
1357,49.448383
1358,49.384331
1359,49.373867
1360,49.247501
1361,49.340221
1362,49.273643
1363,49.262459
1364,49.186455
1365,49.259777
1366,49.253628
1367,49.261074
1368,49.093716
1369,49.204182
1370,49.174557
1371,49.199780
1372,49.065018
1373,49.166065
1374,49.093891
1375,49.671272
1376,49.135494
1377,49.034328
1378,48.989159
1379,49.061523
1380,48.773113
1381,49.049335
1382,49.004681
1383,49.051388
1384,48.812248
1385,49.000996
1386,48.979755
1387,49.010571
1388,48.847046
1389,48.978447
1390,48.958759
1391,49.111679
1392,48.775566
1393,48.858433
1394,48.833397
1395,48.931705
1396,48.909313
1397,48.718662
1398,48.488483
1399,48.521526
1400,50.224152
1401,49.984257
1402,49.691566
1403,49.745300
1404,49.570942
1405,49.559353
1406,49.469227
1407,49.396255
1408,49.192986
1409,49.265408
1410,49.238239
1411,49.215225
1412,49.139858
1413,49.199989
1414,49.191364
1415,49.196693
1416,49.029228
1417,49.140114
1418,49.127029
1419,49.112667
1420,48.992191
1421,49.073132
1422,48.899029
1423,48.861717
1424,48.816147
1425,50.059086
1426,49.609406
1427,49.559986
1428,49.276535
1429,49.423481
1430,49.225368
1431,49.278118
1432,48.876205
1433,49.126907
1434,48.985996
1435,49.036465
1436,48.784790
1437,49.034332
1438,48.909889
1439,48.896328
1440,48.697258
1441,48.888325
1442,48.817554
1443,48.821667
1444,48.681427
1445,48.859871
1446,48.773724
1447,48.762829
1448,48.511711
1449,48.622337
average,48.731815
